source,author,title,description,url,urlToImage,publishedAt,content,keyword,article_sentiment,article_confidence,sentiment,confidence
Reuters,,Speed skating-Japan team coach tests positive for COVID - Reuters,"Japan's speed skating coach Johan de Wit said on Thursday he was in isolation after testing positive for COVID-19 at the Winter Olympics and that he would have to support the country's medal hopefuls ""from a distance"".",https://www.reuters.com/lifestyle/sports/speed-skating-japan-team-coach-tests-positive-covid-2022-02-03/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=69,2022-02-03T09:04:00Z,"TOKYO, Feb 3 (Reuters) - Japan's speed skating coach Johan de Wit said on Thursday he was in isolation after testing positive for COVID-19 at the Winter Olympics and that he would have to support the… [+1192 chars]",Positive,,,NEGATIVE,0.9954812526702881
Reuters,,Sri Lanka's Hasaranga sidelined after positive COVID test - Reuters,All rounder Wanindu Hasaranga will miss Sri Lanka's third Twenty20 international against Australia on Tuesday after testing positive for COVID-19.,https://www.reuters.com/lifestyle/sports/sri-lankas-hasaranga-sidelined-after-positive-covid-test-2022-02-15/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=74,2022-02-15T05:55:00Z,"Feb 15 (Reuters) - All rounder Wanindu Hasaranga will miss Sri Lanka's third Twenty20 international against Australia on Tuesday after testing positive for COVID-19.
Hasaranga has been placed in iso… [+708 chars]",Positive,,,NEGATIVE,0.9409210085868835
Reuters,Reuters Staff,"Moody's upgrades Tesla's rating to Ba1, says outlook positive - Reuters.com","Moody's upgraded Tesla Inc's debt rating by two notches to Ba1 from Ba3 on Monday, reflecting the ratings agency's expectations that Tesla will maintain its position as the leading manufacturer of battery electric vehicles.",https://www.reuters.com/article/tesla-ratings-moodys-idUSL4N2U50OZ,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2022-01-25T02:21:00Z,"By Reuters Staff
Jan 24 (Reuters) - Moodys upgraded Tesla Incs debt rating by two notches to Ba1 from Ba3 on Monday, reflecting the ratings agencys expectations that Tesla will maintain its position… [+172 chars]",Positive,,,NEGATIVE,0.9894486665725708
Reuters,,Nordic Combined-Norway's Riiber rocked by positive COVID test - Reuters,"Norway's Pyeongchang Olympics Nordic Combined silver medallist Jarl Magnus Riiber has tested positive for COVID-19, dealing another blow to their Beijing Games medal hopes on Thursday.",https://www.reuters.com/lifestyle/sports/nordic-combined-norways-riiber-rocked-by-positive-covid-test-2022-02-03/,https://www.reuters.com/resizer/fGK9jS1uJxxUcaexhN_HVgyezNU=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/6P53F7MAWBMXBFJN2HUEZ7DJ3I.jpg,2022-02-03T12:32:00Z,"ZHANGJIAKOU, China, Feb 3 (Reuters) - Norway's Pyeongchang Olympics Nordic Combined silver medallist Jarl Magnus Riiber has tested positive for COVID-19, dealing another blow to their Beijing Games m… [+1170 chars]",Positive,,,NEGATIVE,0.9993226528167725
Reuters,,Curling-Australian pair reprieved despite positive COVID test - Reuters Africa,"Australians Tahli Gill and Dean Hewitt will be able to compete in the curling mixed doubles tournament later on Sunday under the Beijing Games' close contact arrangements, only a few hours after being told their debut Olympic campaign would <a href=""https://w…",https://www.reuters.com/lifestyle/sports/curling-australian-pair-reprieved-despite-positive-covid-test-2022-02-06/,https://www.reuters.com/resizer/ZFUR8D_KA_Er7PcvU1M9_bfMXE0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/M75DYCH7LNP2POHSNG7E2XOXRA.jpg,2022-02-06T06:32:00Z,"BEIJING, Feb 6 (Reuters) - Australians Tahli Gill and Dean Hewitt will be able to compete in the curling mixed doubles tournament later on Sunday under the Beijing Games' close contact arrangements, … [+1825 chars]",Positive,,,NEGATIVE,0.5226244330406189
Reuters,,Fitch revises Ukraine's outlook to 'stable' from 'positive' - Reuters,"Ratings agency Fitch revised the outlook on Ukraine to 'stable' from 'positive' on Friday, citing the likelihood of a protracted period of tensions with Russia increasing the country's external financing risks, along with other factors.",https://www.reuters.com/markets/rates-bonds/fitch-revises-ukraines-outlook-stable-positive-2022-02-04/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=70,2022-02-04T22:24:00Z,"Feb 4 (Reuters) - Ratings agency Fitch revised the outlook on Ukraine to 'stable' from 'positive' on Friday, citing the likelihood of a protracted period of tensions with Russia increasing the countr… [+475 chars]",Positive,,,NEGATIVE,0.9974802136421204
Reuters,,"Italian NOC president positive for COVID, isolating in Beijing - Reuters","Italy's National Olympic Committee (NOC) president Giovanni Malago has tested positive for COVID-19 in Beijing and is isolating in a dedicated facility in the Chinese capital ahead of the Games, the Italian team said on Tuesday.",https://www.reuters.com/lifestyle/sports/italian-noc-president-positive-covid-isolating-beijing-2022-02-01/,https://www.reuters.com/resizer/fl3rLm0-p3rY0mGJ2P456qR8XOk=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/CGVGWEQLBNOHFIP2QY2VZMOAWY.jpg,2022-02-01T10:33:00Z,"Formula One F1 - Italian Grand Prix - Autodromo Nazionale Monza, Monza, Italy - September 12, 2021 CEO of Exor John Elkann and President of the Italian National Olympic Committee Giovanni Malago are … [+962 chars]",Positive,,,NEGATIVE,0.9875184893608093
Reuters,,Portugal PM Costa tests positive for COVID - Reuters,"Portugal's Prime Minister Antonio Costa, re-elected for a second term on Sunday, has tested positive for COVID-19 and will stay in isolation for a period of seven days, his office said on Tuesday.",https://www.reuters.com/world/europe/portugal-pm-costa-tests-positive-covid-2022-02-01/,https://www.reuters.com/resizer/BELfNV-Aug7NtALdvnHLNSsD2Pc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/EMNG3S3MPNJEVM6OWHH7PV52H4.jpg,2022-02-01T15:02:00Z,"Portugal's Prime Minister and Socialist Party (PS) Secretary General Antonio Costa looks on after winning the general election in Lisbon, Portugal, January 31, 2022. REUTERS/Pedro NunesLISBON, Feb 1 … [+901 chars]",Positive,,,NEGATIVE,0.9819061756134033
Reuters,,"Banco Bradesco profit down, 2022 outlook positive - Reuters","Brazilian lender Banco Bradesco <a href=""https://www.reuters.com/companies/BBDC4.SA"" target=""_blank"">(BBDC4.SA)</a> on Tuesday posted fourth-quarter net income slightly below analysts' estimates, but indicated a bright outlook for 2022 despite dim growth fore…",https://www.reuters.com/world/americas/banco-bradesco-profit-down-2022-outlook-positive-2022-02-08/,https://www.reuters.com/resizer/pBieU7X5E7zjfroqZcrhHsl4-a0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/SSTCJ3LJPBLNRBZBWHYCOEOB7Q.jpg,2022-02-08T23:13:00Z,"SAO PAULO, Feb 8 (Reuters) - Brazilian lender Banco Bradesco (BBDC4.SA) on Tuesday posted fourth-quarter net income slightly below analysts' estimates, but indicated a bright outlook for 2022 despite… [+2141 chars]",Positive,,,NEGATIVE,0.5735860466957092
Reuters,,Denmark's Queen Margrethe tests positive for COVID-19 - Reuters,"Denmark's Queen Margrethe has tested positive for coronavirus but is only showing mild symptoms, the royal court said in a statement on Wednesday.",https://www.reuters.com/world/europe/denmarks-queen-margrethe-tests-positive-covid-19-2022-02-09/,https://www.reuters.com/resizer/PL8tICnBtxzis7BcbbZOy-PPVsA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/C7XVR22HRZNPFB3MSFX3CSVDNY.jpg,2022-02-09T11:06:00Z,"COPENHAGEN, Feb 9 (Reuters) - Denmark's Queen Margrethe has tested positive for coronavirus but is only showing mild symptoms, the royal court said in a statement on Wednesday.
The 81-year old Queen… [+396 chars]",Positive,,,NEGATIVE,0.9962300658226013
Reuters,Reuters Editorial,Russian skater tests positive for banned drug: media - Reuters,Russian media reported on Wednesday that 15-year-old figure skater Kamila Valieva had tested positive for a banned drug.,https://www.reuters.com/video/watch/idRCV00AQ5I,https://static.reuters.com/resources/r/?d=20220210&i=RCV00AQ5I&r=RCV00AQ5I&t=2,2022-02-10T07:36:13Z,"Posted 
Russian media reported on Wednesday that 15-year-old figure skater Kamila Valieva had tested positive for a banned drug.",Positive,,,NEGATIVE,0.9970333576202393
Reuters,,Figure skating-American Vincent Zhou tests positive for COVID - Reuters,"U.S. figure skater Vincent Zhou has tested positive for COVID-19 in athletes' daily screening at the Beijing Olympics, U.S. Figure Skating said on Monday.",https://www.reuters.com/lifestyle/sports/figure-skating-american-vincent-zhou-tests-positive-covid-2022-02-07/,https://www.reuters.com/resizer/oCG8uocIvns2Z5A4p1FFUKQzSoo=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ZNLIXFJFYRP37FP4EOBAI4E5O4.jpg,2022-02-07T04:47:00Z,"BEIJING, Feb 7 (Reuters) - U.S. figure skater Vincent Zhou has tested positive for COVID-19 in athletes' daily screening at the Beijing Olympics, U.S. Figure Skating said on Monday.
""As part of yest… [+709 chars]",Positive,,,NEGATIVE,0.9991796612739563
CNN,"Sonia Moghe, CNN",Sarah Palin dines outdoors at restaurant two days after it's revealed she tested positive for Covid-19,A Manhattan restaurant where Sarah Palin was spotted dining indoors while unvaccinated over the weekend confirmed that the former Alaska governor returned to dine outdoors on Wednesday.,https://www.cnn.com/2022/01/27/business-food/sarah-palin-covid-restaurant/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220127063632-sarah-palin-elios-nyc-01252022-super-tease.jpg,2022-01-27T11:40:13Z,New York (CNN Business)A Manhattan restaurant where Sarah Palin was spotted dining indoors while unvaccinated over the weekend confirmed that the former Alaska governor returned to dine outdoors on W… [+857 chars],Positive,,,NEGATIVE,0.9993307590484619
New York Times,The New York Times,Biden Says Ending Mask Mandates Is ‘Probably Premature’,"More governors relax restrictions, but officials in some counties, cities and school districts say they are keeping mask mandates in place. The Cook Islands, which had been one of the few countries with no reported cases, says a tourist tested positive.",https://www.nytimes.com/live/2022/02/14/world/covid-19-tests-cases-vaccine,https://static01.nyt.com/images/2022/02/13/multimedia/13virus-briefing-biden-01/13virus-briefing-biden-01-facebookJumbo.jpg,2022-02-14T10:28:46Z,"President Biden responded to American frustration with pandemic restrictions, saying that it was still too soon to lift indoor mask mandates, while suggesting that other restrictions may soon be able… [+3265 chars]",Positive,,,NEGATIVE,0.8807880878448486
Entrepreneur,Jane Mosbacher Morris,5 Easy Expense Decisions Entrepreneurs Can Make in 2022 to Increase their Impact,Make positive changes to be more intentional with your expenses.,https://www.entrepreneur.com/article/410133,https://assets.entrepreneur.com/content/3x2/2000/1642106684-GettyImages-1147692229.jpg,2022-01-20T19:00:00Z,"I love the energy of the new year. Ideas feel limitless, and possibility is everywhere. Its an opportunity to make thoughtful tweaks in our personal and professional lives. The kind that not only mak… [+5423 chars]",Positive,,,NEGATIVE,0.7242343425750732
Wired,Maryn McKenna,The Omicron Variant Has New Versions Already. What Comes Next?,"Viruses keep evolving until they run out of hosts to infect. Worldwide, billions remain unvaccinated against Covid—which means Omicron isn’t the end.",https://www.wired.com/story/the-omicron-variant-has-new-versions-already-what-comes-next/,"https://media.wired.com/photos/61f9ba4b76dc596711677880/191:100/w_1280,c_limit/Science_omicrom_GettyImages-1237713299.jpg",2022-02-02T12:00:00Z,"We have to invest in sequencing the mild cases, and when we do that, we're going to light up that battlefield where this virus is changing and evolving, he adds. We can wait for these dangerous varia… [+3326 chars]",Positive,,,NEGATIVE,0.9983175992965698
The Guardian,Sean Ingle in Beijing,ITA confirms Russia’s Kamila Valieva tested positive for banned substance,<ul><li>Trimetazidine found in teenager’s sample from Christmas Day</li><li>Figure skating team medal ceremony was delayed on Tuesday</li></ul>The 15-year-old Russian skater Kamila Valieva tested positive for the banned heart medication trimetazidine in a sam…,https://amp.theguardian.com/sport/2022/feb/10/kamila-valieva-russian-skater-positive-test-winter-olympics-trimetazidine,https://i.guim.co.uk/img/media/6ef768d3128efd5d9c65e43aa137abdf9ce25fd7/0_169_4978_2987/master/4978.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=5e4f699f0c4fe474f7b8e48215dcfb1d,2022-02-11T04:22:56Z,"The 15-year-old Russian skater Kamila Valieva tested positive for the banned heart medication trimetazidine in a sample collected on Christmas Day, the Independent Testing Agency has confirmed.
Howe… [+2653 chars]",Positive,,,NEGATIVE,0.9996730089187622
The Guardian,Sean Ingle in Beijing,Valieva team claim doping positive down to grandfather’s heart medication,<ul><li>Legal team claim contaminated glass of water could be to blame</li><li>Russian skater ‘emotionally fatigued’ ahead of individual event</li></ul>Kamila Valieva’s legal team has claimed that her positive drugs test may have come from a contaminated glas…,https://amp.theguardian.com/sport/2022/feb/15/kamila-valieva-skater-positive-doping-grandfathers-heart-medication,https://i.guim.co.uk/img/media/363955f07fd3a0a1ac09e60c4be6cbc418482f4f/0_76_5472_3283/master/5472.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=7a3b682c7a73e0ef02335759fa1d1a7a,2022-02-15T07:07:16Z,"Kamila Valievas legal team has claimed that her positive drugs test may have come from a contaminated glass of water that contained traces of her grandfathers heart medication.
Speaking after the da… [+3349 chars]",Positive,,,NEGATIVE,0.9999762773513794
The Guardian,Sean Ingle in Beijing,Australia’s curlers get Winter Olympics reprieve despite Covid positive,<ul><li>Tahli Gill tests positive before final two matches in Beijing</li><li>Gill and Dean Hewitt to resume maiden Olympics campaign</li></ul>Australia’s mixed doubles curlers have finally won their first game at the Winter Olympics – just a “crazy” few hour…,https://amp.theguardian.com/sport/2022/feb/06/australias-curlers-to-leave-winter-olympics-after-positive-covid-19-test,https://i.guim.co.uk/img/media/61762de3a3c6a81b56e780543ca1af4ebf8ffbff/634_0_4793_2879/master/4793.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=8bf0e321eb574d3b14cf5905f5215ead,2022-02-06T09:53:38Z,"Australias mixed doubles curlers have finally won their first game at the Winter Olympics just a crazy few hours being told they had to leave China due to a positive Covid test.
With the teams bags … [+2009 chars]",Positive,,,POSITIVE,0.7963644862174988
CNN,"Tierney Sneed, CNN","Manchin and Sinema have hurt Biden's agenda, but haven't voted against a court nominee","Whatever issues Democratic Sens. Joe Manchin and Kyrsten Sinema have caused for President Joe Biden's legislative agenda, their records on Biden's judicial confirmation efforts are a positive signal for the President as he seeks to replace the retiring Justic…",https://www.cnn.com/2022/01/26/politics/manchin-sinema-biden-supreme-court/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211002012617-sinema-manchin-split-for-video-file-super-tease.jpg,2022-01-27T00:30:31Z,"(CNN)Whatever issues Democratic Sens. Joe Manchin and Kyrsten Sinema have caused for President Joe Biden's legislative agenda, their records on Biden's judicial confirmation efforts are a positive si… [+4491 chars]",Positive,,,POSITIVE,0.996606707572937
Reuters,,U.S. Joint Chiefs of Staff chairman Milley tests positive for COVID-19: spokesman - Reuters,"Chairman of the U.S. Joint Chiefs of Staff Mark Milley tested positive for COVID-19 on Sunday, a spokesman said.",https://www.reuters.com/world/us/us-joint-chiefs-staff-chairman-milley-tests-positive-covid-19-spokesman-2022-01-17/,https://www.reuters.com/resizer/oQ8UjQZ45Xxe4QR6Xhuy9JHgdME=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/7MVYZXNIFJIRPNRRQBXD4P2HCE.jpg,2022-01-17T15:44:00Z,"Chairman of the Joint Chiefs of Staff, U.S. Army General Mark A. Milley, responds to questions during a House Armed Services Committee hearing on ""Ending the U.S. Military Mission in Afghanistan"" in … [+520 chars]",Positive,,,NEGATIVE,0.9994157552719116
Zacks.com,Zacks Equity Research,Can Southern (SO) Q4 Earnings Maintain Positive Surprise?,"The Southern Company (SO) beat the Zacks Consensus Estimate in each of the last four quarters, delivering an earnings surprise of 7.9%, on average.",http://www.zacks.com/stock/news/1867575/can-southern-so-q4-earnings-maintain-positive-surprise?cid=CS-ENTREPRENEUR-FT-analyst_blog|earnings_preview-1867575,https://assets.entrepreneur.com/providers/zacks/hero-image-zacks-418697.jpeg,2022-02-15T12:34:00Z,The Southern CompanySO is set to release fourth-quarter results on Feb 17. The current Zacks Consensus Estimate for the to-be-reported quarter is a profit of 35 cents per share on revenues of $6.4 bi… [+4688 chars],Positive,,,POSITIVE,0.9945214986801147
The Guardian,Guardian community team,Tell us: have you had a positive LFT test result followed by a negative PCR result?,We would like to hear from people who have received a positive LFT test result followed by a negative PCR result in recent monthsWe would like to hear your experiences of Covid testing in recent months. Have you received a positive LFT test result followed by…,https://amp.theguardian.com/world/2022/feb/07/tell-us-have-you-had-a-positive-lft-test-result-followed-by-a-negative-pcr-result,https://i.guim.co.uk/img/media/90ccacb0dc477ba9deb6d75d437d90059968015e/0_116_3500_2101/master/3500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=77142a76c2a33852405007e26340be52,2022-02-07T11:12:49Z,We would like to hear your experiences of Covid testing in recent months. Have you received a positive LFT test result followed by a negative PCR result? When did you take the tests? How often has th… [+444 chars],Positive,,,POSITIVE,0.7563977241516113
NPR,Merrit Kennedy,"Camilla, Duchess of Cornwall tests positive for COVID-19","Camilla is the wife of Prince Charles, who also received a positive test several days ago. Camilla tested negative that day and proceeded with three public engagements.",https://www.npr.org/2022/02/14/1080628772/camilla-duchess-covid-positive,https://media.npr.org/assets/img/2022/02/14/gettyimages-1238354897_wide-02a05b3e3b5ae90de100a2cb8e7b64ee74476d2a.jpg?s=1400,2022-02-14T17:12:22Z,"Britain's Camilla, Duchess of Cornwall speaks to members of staff as she attends the opening of the charity and community Kitchen ""Nourish Hub,"" created to fight against social isolation and loneline… [+995 chars]",Positive,,,NEGATIVE,0.8168653845787048
Zacks.com,Zacks Equity Research,Can Marathon (MPC) Q4 Earnings Maintain Positive Surprise?,"Marathon Petroleum (MPC) beat the Zacks Consensus Estimate in each of the last four quarters, delivering an earnings surprise of 31.9%, on average.",http://www.zacks.com/stock/news/1858880/can-marathon-mpc-q4-earnings-maintain-positive-surprise?cid=CS-ENTREPRENEUR-FT-analyst_blog|earnings_preview-1858880,https://assets.entrepreneur.com/providers/zacks/hero-image-zacks-415694.jpeg,2022-01-28T12:49:00Z,Marathon Petroleum CorporationMPC is set to release fourth-quarter results on Feb 2. The current Zacks Consensus Estimate for the to-be-reported quarter is a profit of 47 cents per share on revenues … [+5756 chars],Positive,,,POSITIVE,0.9959883093833923
Calgary Herald,Newsroom Staff,COVID-19 Update: RCMP officers assaulted by people allied with protesters | Restrictions could be lifted by end of February | Alberta reports 69 more hospitalizations - Calgary Herald,"<ol><li>COVID-19 Update: RCMP officers assaulted by people allied with protesters | Restrictions could be lifted by end of February | Alberta reports 69 more hospitalizations  Calgary Herald
</li><li>COVID-positive Trudeau calls out abuses at trucker protest…",https://calgaryherald.com/news/local-news/covid-19-update-alberta-leads-country-in-excess-death-rates-researcher-industry-warns-blockade-at-coutts-threatens-supply-chain,https://smartcdn.gprod.postmedia.digital/calgaryherald/wp-content/uploads/2022/01/DogWalkj016.jpg,2022-02-02T01:07:30Z,"Article content
Help us tell the COVID-19 story in Calgary
Just when it seemed like things were getting back to normal, Omicron has changed everything. Wed like to hear from you on this latest wave… [+33444 chars]",Positive,,,NEGATIVE,0.9985016584396362
Reuters,Fergal Smith,CANADA STOCKS-Toronto market weathers recent volatility to notch weekly gain - Reuters.com,"Canada's main stock index rose by nearly 1% on Friday, ending a week that included some large intraday swings on a positive note as technology shares rallied.",https://www.reuters.com/article/canada-stocks-idUSL1N2U82UR,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2022-01-28T21:40:00Z,"(Adds investor quotes and details throughout; updates prices)
* TSX ends up 197.64 points, or 0.96%, at 20,741.75
* Index gains 0.6% for the week
* Technology rallies 4.3%
* Energy gains 0.6%
TO… [+1455 chars]",Positive,,,POSITIVE,0.9692931771278381
Reuters,,"Britain reports 88447 new COVID cases, 56 deaths - Reuters UK","Britain reported 88,447 new COVID-19 cases and 56 deaths within 28 days of a positive test on Monday, according to government data.",https://www.reuters.com/world/uk/britain-reports-88447-new-covid-cases-56-deaths-2022-01-24/,https://www.reuters.com/resizer/xwXbj8ySpJu5wWwhGi1mlT38XHE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/32F2ELFBCJLMNBBEIXELDMJCF4.jpg,2022-01-24T16:15:00Z,"People walk along a platform at King's Cross train station, amid the ongoing coronavirus disease (COVID-19) outbreak in London, Britain, January 21, 2022. REUTERS/Henry Nicholls
LONDON, Jan 24 (Reut… [+388 chars]",Positive,,,NEGATIVE,0.9980258941650391
Reuters,,Beijing 2022 says 6 new positive cases detected among Games-related personnel on Jan. 23 - Reuters,The Beijing 2022 Winter Olympics Organising Committee on Monday said it confirmed six new positive cases of COVID-19 during testing the previous day.,https://www.reuters.com/world/china/beijing-2022-says-6-new-positive-cases-detected-among-games-related-personnel-2022-01-24/,https://www.reuters.com/resizer/KMvy6DTW-kmTLxv4GIQqBB4eM3A=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GBIAXKRTD5KOHJ5QM5KZS3YWCQ.jpg,2022-01-24T05:32:00Z,"A security guard walks past advertising boards outside the Main Press Centre ahead of the Beijing 2022 Winter Olympics in Beijing, China, January 24, 2022. REUTERS/Fabrizio BenschBEIJING, Jan 24 (Reu… [+673 chars]",Positive,,,NEGATIVE,0.9930796027183533
Reuters,,Second Ukrainian biathlon coach tests positive for COVID in Beijing - Reuters,"Another Ukrainian biathlon coach, Igor Yashchenko, has tested positive for COVID-19 after arriving in Beijing for the Winter Olympics, the Ukrainian biathlon federation said late on Saturday.",https://www.reuters.com/lifestyle/sports/second-ukrainian-biathlon-coach-tests-positive-covid-beijing-2022-01-30/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=69,2022-01-30T08:02:00Z,"KYIV, Jan 30 (Reuters) - Another Ukrainian biathlon coach, Igor Yashchenko, has tested positive for COVID-19 after arriving in Beijing for the Winter Olympics, the Ukrainian biathlon federation said … [+384 chars]",Positive,,,NEGATIVE,0.9591214060783386
Reuters,,"Mining, bank stocks lift London's FTSE 100 - Reuters","Mining and banking stocks lifted London's FTSE 100 on Tuesday, with upbeat outlooks from Virgin Money and A.G. Barr contributing to the positive sentiment.",https://www.reuters.com/world/uk/mining-bank-stocks-lift-londons-ftse-100-2022-02-01/,https://www.reuters.com/resizer/PZArhtxGvKCIzYy6j1JgfzcXbn4=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ZP642LHLDFLBHJJ2HRS555GRZY.jpg,2022-02-01T08:27:00Z,"Feb 1 (Reuters) - Mining and banking stocks lifted London's FTSE 100 on Tuesday, with upbeat outlooks from Virgin Money and A.G. Barr contributing to the positive sentiment.
The blue-chip FTSE 100 i… [+1174 chars]",Positive,,,POSITIVE,0.9911621809005737
Reuters,,Six German athletes test positive for COVID on arrival in Beijing-team - Reuters,"Six German athletes who arrived in Beijing on Thursday have tested positive for COVID-19, bringing the total to seven cases among them so far, the team said.",https://www.reuters.com/lifestyle/sports/six-german-athletes-test-positive-covid-arrival-beijing-team-2022-02-04/,https://www.reuters.com/resizer/zMimX4TXbNQ754_jGVEeYvupo5k=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/UFKQBRX3RBLF7E3B43EVV2LMXQ.jpg,2022-02-04T01:42:00Z,"BEIJING, Feb 4 (Reuters) - Six German athletes who arrived in Beijing on Thursday have tested positive for COVID-19, bringing the total to seven cases among them so far, the team said.
""Three teams … [+1356 chars]",Positive,,,NEGATIVE,0.9991258978843689
Reuters,,Russian paper says figure skater Valieva tested positive for angina drug - Reuters,"Russian newspaper RBC reported on Wednesday that star figure skater Kamila Valieva had tested positive for Trimetazidine, a drug used to treat angina, at the Beijing Olympics.",https://www.reuters.com/lifestyle/sports/russian-paper-says-figure-skater-valieva-tested-positive-angina-drug-2022-02-09/,https://www.reuters.com/resizer/3QYpODVnQ9OmpyAgzJeGkHCBxFY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GNLSQAIPPRIS3FQ3EFQ5LGJTZQ.jpg,2022-02-09T17:58:00Z,"MOSCOW, Feb 9 (Reuters) - Russian newspaper RBC reported on Wednesday that star figure skater Kamila Valieva had tested positive for Trimetazidine, a drug used to treat angina, at the Beijing Olympic… [+768 chars]",Positive,,,NEGATIVE,0.9986514449119568
Reuters,,UK's Prince Charles tests positive for COVID-19 for a second time - Reuters,"Britain's Prince Charles has tested positive for COVID-19, his office said on Thursday, the second time that the heir-to-the-throne has contracted the disease.",https://www.reuters.com/world/uk/uks-prince-charles-tests-positive-covid-19-second-time-2022-02-10/,https://www.reuters.com/resizer/ysy0vdzZ1b59MGlS1egr-0zNgQs=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/QQXAFNTAWJNEZEIUXRZEAZ43JE.jpg,2022-02-10T12:16:00Z,"LONDON, Feb 10 (Reuters) - Britain's Prince Charles has tested positive for COVID-19, his office said on Thursday, the second time that the heir-to-the-throne has contracted the disease.
""This morni… [+696 chars]",Positive,,,NEGATIVE,0.9999527931213379
Reuters,,Italian Sinner vows to learn from Tsitsipas lesson - Reuters,Jannik Sinner will leave Melbourne in a positive frame of mind despite receiving a lesson from Stefanos Tsitsipas in the Australian Open quarter-final on Wednesday.,https://www.reuters.com/lifestyle/sports/italian-sinner-vows-learn-tsitsipas-lesson-2022-01-26/,https://www.reuters.com/resizer/wn5MuIUNbf0duEhDPVh2DWvxaRY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/I6RHH5X6XFJIJIL22ETKBBD5RI.jpg,2022-01-26T11:39:00Z,"MELBOURNE, Jan 26 (Reuters) - Jannik Sinner will leave Melbourne in a positive frame of mind despite receiving a lesson from Stefanos Tsitsipas in the Australian Open quarter-final on Wednesday.
The… [+1887 chars]",Positive,,,POSITIVE,0.983847439289093
Reuters,,"Britain reports 534 COVID deaths, highest in nearly a year - Reuters","Britain reported 534 deaths within 28-days of a positive COVID-19 test on Wednesday, the highest daily figure since late February 2021.",https://www.reuters.com/world/uk/britain-reports-534-covid-deaths-highest-nearly-year-2022-02-02/,https://www.reuters.com/resizer/B7HBY6EABeRuclqu3W_EWFzMpdM=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/W4GSSGRZ7VIPNDMSIZNPXYJSUE.jpg,2022-02-02T16:36:00Z,"Shoppers wear protective face masks as they walk on Oxford Street, as rules on wearing face coverings in some settings in England are relaxed, amid the spread of the coronavirus disease (COVID-19) pa… [+639 chars]",Positive,,,NEGATIVE,0.9998019337654114
